query_id,dataset,seed,depth,setting,constraint,subgroup,chosen_alpha_fixed_blend,chosen_alpha_utility_router_guarded,cost_l1_fixed_blend,cost_l1_utility_router_guarded,regret_fixed_blend,regret_utility_router_guarded,utility_fixed_blend,utility_utility_router_guarded,valid_fixed_blend,valid_utility_router_guarded,regret_delta,cost_delta,valid_delta
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=117,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,7.055388234948888,7.055388234948888,5.583006756420758,5.583006756420758,7.875144785262423,7.875144785262423,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=118,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.848591214603717,5.848591214603717,4.5239637430413575,4.5239637430413575,6.595313217080115,6.595313217080115,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=119,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.020440345178895,6.020440345178895,4.68218450807761,4.68218450807761,6.813860599016427,6.813860599016427,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=13,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.545939912377908,6.545939912377908,5.189481463217787,5.189481463217787,7.312977630501669,7.312977630501669,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=15,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.695827442233956,6.695827442233956,5.297358297912323,5.297358297912323,7.503570392975623,7.503570392975623,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=16,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,5.89885459587267,5.89885459587267,4.581380945853173,4.581380945853173,6.678413372527942,6.678413372527942,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=17,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.684258387125501,6.684258387125501,5.224726005398654,5.224726005398654,7.509087423406528,7.509087423406528,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=18,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.909419331892736,5.909419331892736,4.554065706371043,4.554065706371043,6.63535916251721,6.63535916251721,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=19,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,8.142263921365693,8.142263921365693,6.488099307770931,6.488099307770931,9.076225506218956,9.076225506218956,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=2,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,4.631201222451614,4.631201222451614,3.605250480100604,3.605250480100604,5.325176036525066,5.325176036525066,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=20,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.63435085434541,6.63435085434541,4.830808175643833,4.830808175643833,7.32104786620468,7.32104786620468,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=21,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,1.0,0.5,0.5,0.0,0.0,0.7204255070435778,0.7204255070435778,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=24,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.084047428094729,6.084047428094729,4.768995924481462,4.768995924481462,6.864335500719229,6.864335500719229,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=25,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,1.0,0.5,0.5,0.0,0.0,0.7490831026997247,0.7490831026997247,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=26,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.53553877950478,6.53553877950478,5.165037302288981,5.165037302288981,7.333708445040387,7.333708445040387,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=28,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.127946183426659,5.127946183426659,3.9363103959210095,3.9363103959210095,5.787340073775699,5.787340073775699,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=3,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,4.999950707304738,4.999950707304738,3.8162345903347648,3.8162345903347648,5.653135438921205,5.653135438921205,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=32,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,4.070897859671693,4.070897859671693,2.962866821487759,2.962866821487759,4.706708287570901,4.706708287570901,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=35,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,4.641103814564199,4.641103814564199,3.5018663820744016,3.5018663820744016,5.277805252897053,5.277805252897053,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=38,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,3.127760112612998,3.127760112612998,2.903118611459904,2.903118611459904,3.677997537204991,3.677997537204991,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=41,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,1.431958918548219,1.431958918548219,1.1119110253699356,1.1119110253699356,1.7986352741731055,1.7986352741731055,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=44,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.427568137609713,5.427568137609713,4.20927622359334,4.20927622359334,6.204325330430954,6.204325330430954,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=46,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,5.139343985803891,5.139343985803891,3.8760747704110616,3.8760747704110616,5.709614941325596,5.709614941325596,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=5,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.387835589702358,6.387835589702358,5.006654490315084,5.006654490315084,7.079596174415908,7.079596174415908,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=50,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.266885124854453,6.266885124854453,4.505273113954811,4.505273113954811,7.06278772931849,7.06278772931849,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=51,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,4.699011996291416,4.699011996291416,3.519826065464676,3.519826065464676,5.342829100797585,5.342829100797585,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=54,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.918501565236933,6.918501565236933,5.4092707219336535,5.4092707219336535,7.745032272423415,7.745032272423415,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=55,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,5.080081563747013,5.080081563747013,3.8727058731616166,3.8727058731616166,5.722371762666801,5.722371762666801,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=56,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,2.1002904826401774,2.1002904826401774,1.88429392913156,1.88429392913156,2.4969849637345263,2.4969849637345263,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=58,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,4.594471194484127,4.594471194484127,3.4015359457848326,3.4015359457848326,5.161531816992227,5.161531816992227,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=61,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,4.260438359170716,4.260438359170716,3.167739656965362,3.167739656965362,4.983157416496085,4.983157416496085,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=67,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.787904067249684,5.787904067249684,4.461473275197055,4.461473275197055,6.472399281445473,6.472399281445473,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=68,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,5.702907375671637,5.702907375671637,4.398100540074317,4.398100540074317,6.387102209725113,6.387102209725113,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=69,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,4.256548969301701,4.256548969301701,3.205334696583242,3.205334696583242,4.85391493355677,4.85391493355677,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=70,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.577232113152706,6.577232113152706,5.092146986540486,5.092146986540486,7.328878846862876,7.328878846862876,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=71,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.97843921051533,5.97843921051533,4.6550805472977554,4.6550805472977554,6.797456470535645,6.797456470535645,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=72,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.68877430071568,6.68877430071568,5.271102485890662,5.271102485890662,7.496407884841312,7.496407884841312,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=73,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.182818843745907,6.182818843745907,4.750261060339005,4.750261060339005,6.863053329181082,6.863053329181082,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=74,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.794729371206815,6.794729371206815,5.369244899322194,5.369244899322194,7.570091130582687,7.570091130582687,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=77,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,4.496201285922374,4.496201285922374,3.480755220740054,3.480755220740054,5.161423405483576,5.161423405483576,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=82,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.247850651958895,6.247850651958895,4.899322164459905,4.899322164459905,7.02177332435364,7.02177332435364,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=83,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,6.042399532257652,6.042399532257652,4.650310753241316,4.650310753241316,6.788036186131378,6.788036186131378,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=84,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,10.799959075378313,10.799959075378313,8.711795938230482,8.711795938230482,11.828311645918175,11.828311645918175,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=85,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,4.459612227889876,4.459612227889876,3.418672503026256,3.418672503026256,5.131034045563972,5.131034045563972,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=89,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.023289795773204,6.023289795773204,4.6942396758785065,4.6942396758785065,6.810277632046284,6.810277632046284,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=9,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,6.131201222451614,6.131201222451614,4.866028496113611,4.866028496113611,6.9249974562471,6.9249974562471,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=91,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,5.638298057017979,5.638298057017979,4.358736945133914,4.358736945133914,6.2485357306724,6.2485357306724,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=94,adult,13,3,covariate_shift,r1_all_mutable,Female,0.25,0.25,5.0165449657986745,5.0165449657986745,3.821673116245682,3.821673116245682,5.690067583455487,5.690067583455487,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=97,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,4.448429210146759,4.448429210146759,3.150138172834468,3.150138172834468,5.005036772584319,5.005036772584319,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=99,adult,13,3,covariate_shift,r1_all_mutable,Male,0.25,0.25,7.2560906921980735,7.2560906921980735,5.7403394618027646,5.7403394618027646,8.159730948631983,8.159730948631983,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=1,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,5.174738626455534,5.174738626455534,3.9741866199651135,3.9741866199651135,5.801032986004774,5.801032986004774,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=10,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.804731757914016,6.804731757914016,5.364146421256878,5.364146421256878,7.460735211108199,7.460735211108199,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=100,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,7.556738405202605,7.556738405202605,7.602476021044651,7.602476021044651,8.44837688789052,8.44837688789052,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=101,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,9.146092295842402,9.146092295842402,7.46092152689272,7.46092152689272,10.079007438610953,10.079007438610953,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=102,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,6.281052931296508,6.281052931296508,4.934826370594375,4.934826370594375,6.9430377929205225,6.9430377929205225,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=104,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.618184685057977,6.618184685057977,5.152934940584712,5.152934940584712,7.327368358154414,7.327368358154414,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=105,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,1.0,0.5,0.5,0.0,0.0,0.666401631692747,0.666401631692747,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=106,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,5.796562202642333,5.796562202642333,4.588035515839224,4.588035515839224,6.521789064778071,6.521789064778071,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=109,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.2855431967763415,6.2855431967763415,5.049458318341777,5.049458318341777,6.979979161281711,6.979979161281711,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=111,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,5.983038790530879,5.983038790530879,4.682688237116561,4.682688237116561,6.5986607074605965,6.5986607074605965,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=112,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,5.178942317379502,5.178942317379502,3.903900400484803,3.903900400484803,5.724197838197602,5.724197838197602,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=113,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.24936471523736,6.24936471523736,4.956153994701998,4.956153994701998,6.844782224102526,6.844782224102526,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=117,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,9.28457133663048,9.28457133663048,7.505766082828092,7.505766082828092,10.259835056818051,10.259835056818051,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=118,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,5.918147952252879,5.918147952252879,4.627220902704863,4.627220902704863,6.576483274533624,6.576483274533624,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=119,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.981446723624965,6.981446723624965,5.522695471886692,5.522695471886692,7.715570195277711,7.715570195277711,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=13,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,5.821743001684292,5.821743001684292,4.605601202942022,4.605601202942022,6.498439971654777,6.498439971654777,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=15,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,8.789438576156563,8.789438576156563,7.110969497457253,7.110969497457253,9.666066076175149,9.666066076175149,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=16,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,6.496669420719245,6.496669420719245,5.11991570171611,5.11991570171611,7.224615430399794,7.224615430399794,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=17,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,8.250300952855133,8.250300952855133,6.59000271245093,6.59000271245093,9.136696343656752,9.136696343656752,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=18,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.435911788093399,6.435911788093399,5.091634773387012,5.091634773387012,7.098116086676489,7.098116086676489,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=19,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.865489390235542,6.865489390235542,5.405856162505662,5.405856162505662,7.643491594464878,7.643491594464878,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=2,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,7.999790884355932,7.999790884355932,6.554643545668753,6.554643545668753,8.723265302405299,8.723265302405299,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=20,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,7.051247022557068,7.051247022557068,5.332591857365003,5.332591857365003,7.811282286349597,7.811282286349597,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=21,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,1.0,0.5,0.5,0.0,0.0,0.7124701793595615,0.7124701793595615,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=24,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,6.428788161607629,6.428788161607629,5.122702250782552,5.122702250782552,7.142116912161352,7.142116912161352,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=25,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,1.0,0.5,0.5,0.0,0.0,0.6626966378533204,0.6626966378533204,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=26,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,7.619299848906014,7.619299848906014,6.131907456521383,6.131907456521383,8.499354701349512,8.499354701349512,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=28,adult,13,3,exemplar_mismatch,r1_all_mutable,Female,0.25,0.25,4.934487062796245,4.934487062796245,3.702303993245158,3.702303993245158,5.474720952842016,5.474720952842016,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=3,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,6.989924590440396,6.989924590440396,5.555993631036232,5.555993631036232,7.753440826103939,7.753440826103939,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=32,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,7.415228016691076,7.415228016691076,5.879334553793948,5.879334553793948,8.151878696818299,8.151878696818299,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=35,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,5.23549625877706,5.23549625877706,4.019592973862684,4.019592973862684,5.856782658316178,5.856782658316178,1.0,1.0,0.0,0.0,0.0
adult|seed=13|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=38,adult,13,3,exemplar_mismatch,r1_all_mutable,Male,0.25,0.25,7.234309360056159,7.234309360056159,7.214062399386235,7.214062399386235,8.009946739391566,8.009946739391566,1.0,1.0,0.0,0.0,0.0
